_ID_	_MAIN_CATEGORY_	POST_TITLE	_MODEL_	_MANUFACTURER_	_PRICE_	_HTML_TITLE_	_HTML_H1_	_DESCRIPTION_	_IMAGE_	_SEO_KEYWORD_	_IMAGES_			
717	Букеты|Букеты микс	Цветы жизни			631	Букеты микс - Цветы жизни		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />верх: 100% полиэстер&nbsp;<br />подкладка: 100% полиэстер&nbsp;<br />наполнитель:&nbsp;гранулированный холлофайбер</p>
<p><strong>Размерная сетка<strong>:&nbsp;</strong></strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">42</td>
<td align=""center"">44</td>
<td align=""center"">46</td>
<td align=""center"">48</td>
<td align=""center"">50</td>
</tr>
<tr>
<td align=""left"">Обхват груди (см)</td>
<td align=""center"">84</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
</tr>
<tr>
<td align=""left"">Обхват талии (см)</td>
<td align=""center"">64</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
<td align=""center"">80</td>
</tr>
<tr>
<td align=""left"">Обхват бедер (см)</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
<td align=""center"">104</td>
</tr>
</tbody>
</table>
<p><strong>Параметры<strong>:&nbsp;<br /></strong></strong>Рост модели на фото: 177 см.&nbsp;</p>
<p>Производитель: фабричный Китай. Обмен / возврат только в случае брака.&nbsp;</p><br>Цвет-черный<br>Размер-44, 46, 48, 50, 52"	data/1630.jpg		data/1631.jpg	data/1632.jpg		
718	Букеты|Букеты микс	Самой милой			285	Букеты микс - Самой милой		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />верх: 100% полиэстер&nbsp;<br />подкладка: 100% полиэстер&nbsp;<br />наполнитель: силикон&nbsp;<br /><span>отделка: искусственный мех&nbsp;</span>&nbsp;</p>
<p><strong>Размерная сетка<strong>:&nbsp;</strong></strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">42</td>
<td align=""center"">44</td>
<td align=""center"">46</td>
<td align=""center"">48</td>
<td align=""center"">50</td>
</tr>
<tr>
<td align=""left"">Обхват груди (см)</td>
<td align=""center"">84</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
</tr>
<tr>
<td align=""left"">Обхват талии (см)</td>
<td align=""center"">64</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
<td align=""center"">80</td>
</tr>
<tr>
<td align=""left"">Обхват бедер (см)</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
<td align=""center"">104</td>
</tr>
</tbody>
</table>
<p><strong>Параметры<strong>:&nbsp;<br /></strong></strong>Рост модели на фото: 177 см.&nbsp;</p>
<p>Производитель: фабричный Китай. Обмен / возврат только в случае брака.&nbsp;</p><br>Цвет-красный-черный<br>Размер-44, 46, 48, 50, 52"	data/1633.jpg		data/1634.jpg	data/1635.jpg		
719	Букеты|Букеты микс	Волшебный сад			816	Букеты микс - Волшебный сад		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />плащевка + синтепон, подкладка нейлон.</p>
<p><strong>Размерная сетка<strong>:&nbsp;</strong></strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">42</td>
<td align=""center"">44</td>
<td align=""center"">46</td>
<td align=""center"">48</td>
<td align=""center"">50</td>
</tr>
<tr>
<td align=""left"">Обхват груди (см)</td>
<td align=""center"">84</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
</tr>
<tr>
<td align=""left"">Обхват талии (см)</td>
<td align=""center"">64</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
<td align=""center"">80</td>
</tr>
<tr>
<td align=""left"">Обхват бедер (см)</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
<td align=""center"">104</td>
</tr>
</tbody>
</table>
<p><strong>Параметры<strong>:&nbsp;</strong><br /></strong>Длина изделия по спинке: 66 см.<br />Длина рукава: 63 см. Для всех размеров.</p><br>Цвет-синий<br>Размер-44, 46, 48"	data/1636.jpg		data/1637.jpg	data/1638.jpg		
720	Букеты|Букеты микс	Цветочное амплуа			1110	Букеты микс - Цветочное амплуа		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />плащевка + синтепон, подкладка нейлон.</p>
<p><strong>Размерная сетка<strong>:&nbsp;</strong></strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">42</td>
<td align=""center"">44</td>
<td align=""center"">46</td>
<td align=""center"">48</td>
<td align=""center"">50</td>
</tr>
<tr>
<td align=""left"">Обхват груди (см)</td>
<td align=""center"">84</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
</tr>
<tr>
<td align=""left"">Обхват талии (см)</td>
<td align=""center"">64</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
<td align=""center"">80</td>
</tr>
<tr>
<td align=""left"">Обхват бедер (см)</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
<td align=""center"">104</td>
</tr>
</tbody>
</table>
<p><strong>Параметры<strong>:&nbsp;</strong><br /></strong>Длина изделия по спинке: 66 см.<br />Длина рукава: 63 см. Для всех размеров.</p><br>Цвет-черный<br>Размер-44, 46, 48"	data/1639.jpg		data/1640.jpg			
721	Букеты|Букеты микс	Ирисовые прятки			565	Букеты микс - Ирисовые прятки		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />плащевка лаке + синтепон (10 мм) + подкладка нейлон<br />(100% полиэстер)&nbsp;</p>
<p><strong>Размерная сетка<strong>:&nbsp;</strong></strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">44</td>
<td align=""center"">46</td>
<td align=""center"">48</td>
<td align=""center"">50</td>
</tr>
<tr>
<td align=""left"">Обхват груди (см)</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
</tr>
<tr>
<td align=""left"">Обхват талии (см)</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
<td align=""center"">80</td>
</tr>
<tr>
<td align=""left"">Обхват бедер (см)</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
<td align=""center"">104</td>
</tr>
</tbody>
</table>
<p><strong>Параметры<strong>:&nbsp;</strong><br /></strong>Длинна изделия по спинке: 75 см. Для всех размеров.<br />Длинна рукава: 38 см. Для всех размеров.&nbsp;</p>
<p>Рост модели на фото: 174 см.</p><br>Цвет-бежевый<br>Размер-44, 46, 48"	data/1641.jpg		data/1642.jpg			
722	Букеты|Букеты микс	Белль			295	Букеты микс - Белль		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />ткань костюмная ""Мэмори"" + экокожа&nbsp;(хлопок - 60%, полиэстер - 40% )</p>
<p><strong>Размерная сетка модели<strong>:&nbsp;</strong></strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">XS</td>
<td align=""center"">S</td>
<td align=""center"">M</td>
<td align=""center"">L</td>
<td align=""center"">XL</td>
</tr>
<tr>
<td align=""left"">Талия (см)</td>
<td align=""center"">64</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
<td align=""center"">80</td>
</tr>
<tr>
<td align=""left"">Бедра (см)</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
<td align=""center"">104</td>
</tr>
</tbody>
</table>
<p><strong>Параметры<strong>:&nbsp;</strong></strong><br />Длина изделия по боковому шву: XS-53 см, S-53 см, M-54 см, L-54 см. XL-54 см.</p>
<p>Рост модели на фото: 174 см.</p><br>Цвет-красный<br>Размер-XS, S, XL"	data/1643.jpg		data/1644.jpg	data/1645.jpg		
723	Букеты|Букеты микс	Любовное кружево			1156	Букеты микс - Любовное кружево		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />ткань костюмная ""Мэмори"" + экокожа&nbsp;(хлопок - 60%, полиэстер - 40% )</p>
<p><strong>Размерная сетка модели<strong>:&nbsp;</strong></strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">XS</td>
<td align=""center"">S</td>
<td align=""center"">M</td>
<td align=""center"">L</td>
<td align=""center"">XL</td>
</tr>
<tr>
<td align=""left"">Талия (см)</td>
<td align=""center"">64</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
<td align=""center"">80</td>
</tr>
<tr>
<td align=""left"">Бедра (см)</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
<td align=""center"">104</td>
</tr>
</tbody>
</table>
<p><strong>Параметры<strong>:&nbsp;</strong></strong><br />Длина изделия по боковому шву: XS-53 см, S-53 см, M-54 см, L-54 см. XL-54 см.</p>
<p>Рост модели на фото: 174 см.</p><br>Цвет-темно синий<br>Размер-XS"	data/1646.jpg		data/1647.jpg	data/1648.jpg		
724	Букеты|Букеты микс	Почти ангел			527	Букеты микс - Почти ангел		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />ткань костюмная ""Мэмори"" + экокожа&nbsp;(хлопок - 60%, полиэстер - 40% )</p>
<p><strong>Размерная сетка модели<strong>:&nbsp;</strong></strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">XS</td>
<td align=""center"">S</td>
<td align=""center"">M</td>
<td align=""center"">L</td>
<td align=""center"">XL</td>
</tr>
<tr>
<td align=""left"">Талия (см)</td>
<td align=""center"">64</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
<td align=""center"">80</td>
</tr>
<tr>
<td align=""left"">Бедра (см)</td>
<td align=""center"">88</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
<td align=""center"">104</td>
</tr>
</tbody>
</table>
<p><strong>Параметры<strong>:&nbsp;</strong></strong><br />Длина изделия по боковому шву: XS-53 см, S-53 см, M-54 см, L-54 см. XL-54 см.</p>
<p>Рост модели на фото: 174 см.</p><br>Цвет-черный<br>Размер-XS"	data/1649.jpg		data/1650.jpg			
725	Букеты|Букеты микс	Теряя голову			695	Букеты микс - Теряя голову		"<p><strong>Состав:&nbsp;</strong><br />костюмный шелк</p>
<p><strong>Размерная сетка модели:&nbsp;</strong></p>
<table border=""0"">
<tbody>
<tr>
<td align=""center"">&nbsp;</td>
<td align=""center"">S</td>
<td align=""center"">M</td>
<td align=""center"">L</td>
</tr>
<tr>
<td align=""left"">Талия (см)</td>
<td align=""center"">68</td>
<td align=""center"">72</td>
<td align=""center"">76</td>
</tr>
<tr>
<td align=""left"">Бедра (см)</td>
<td align=""center"">92</td>
<td align=""center"">96</td>
<td align=""center"">100</td>
</tr>
</tbody>
</table>
<p><strong>Параметры:&nbsp;</strong><br />Длина изделия по боковому шву: S-56 см, M-56 см, L-57 см.</p>
<p>Рост модели на фото: 174 см.</p><br>Цвет-черный<br>Размер-S, M, L"	data/1651.jpg		data/1652.jpg	data/1653.jpg		
726	Букеты|Букеты микс	Илиада			610	Букеты микс - Илиада		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />искусственная кожа</p>
<p>Ширина изделия (ремня): 12 мм.</p><br>Цвет-черный<br>Размер-ONE"	data/1654.jpg		data/1655.jpg	data/1656.jpg		
727	Букеты|Букеты микс	Декамерон			1205	Букеты микс - Декамерон		"<p><strong>Состав<strong>:&nbsp;</strong></strong><br />искусственная кожа</p>
<p>Ширина изделия (ремня): 12 мм.</p><br>Цвет-черный<br>Размер-ONE"	data/1657.jpg					
